Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,HTHG,HTAG,HTR,PSH,PSD,PSA
SP1,2023-10-21,Getafe,Betis,1,1,D,2.5,3.0,3.1,,,,,,,1,1,D,2.51,3.11,3.25
SP1,2023-10-21,Sevilla,Real Madrid,1,1,D,4.2,3.6,1.85,,,,,,,0,0,D,4.18,3.91,1.87
SP1,2023-10-21,Sociedad,Mallorca,1,0,H,1.55,3.8,7.0,,,,,,,0,0,D,1.57,3.91,7.23
SP1,2023-10-22,Las Palmas,Vallecano,0,1,A,2.63,3.1,2.8,,,,,,,0,0,D,2.71,3.12,2.96
SP1,2023-10-22,Villarreal,Alaves,1,1,D,1.7,3.75,5.0,,,,,,,0,0,D,1.74,3.98,4.95
SP1,2023-10-22,Barcelona,Ath Bilbao,1,0,H,1.62,4.0,5.5,,,,,,,0,0,D,1.68,4.14,5.16
SP1,2023-10-22,Girona,Almeria,5,2,H,1.45,4.5,7.0,,,,,,,3,2,H,1.47,4.89,6.71
SP1,2023-10-23,Valencia,Cadiz,2,0,H,1.75,3.6,5.0,,,,,,,2,0,H,1.78,3.6,5.29
SP1,2023-10-27,Girona,Celta,1,0,H,1.7,4.2,4.5,,,,,,,0,0,D,1.69,4.27,4.84
SP1,2023-10-28,Barcelona,Real Madrid,1,2,A,2.55,3.6,2.6,,,,,,,1,0,H,2.55,3.66,2.76
SP1,2023-10-28,Mallorca,Getafe,0,0,D,2.25,3.0,3.5,,,,,,,0,0,D,2.35,3.03,3.67
SP1,2023-10-28,Cadiz,Sevilla,2,2,D,3.3,3.25,2.25,,,,,,,2,1,H,3.39,3.37,2.29
SP1,2023-10-28,Almeria,Las Palmas,1,2,A,2.25,3.5,3.1,,,,,,,0,1,A,2.37,3.46,3.15
SP1,2023-10-29,Betis,Osasuna,2,1,H,2.05,3.5,3.6,,,,,,,1,0,H,2.1,3.4,3.89
SP1,2023-10-29,Vallecano,Sociedad,2,2,D,3.1,3.2,2.38,,,,,,,1,1,D,3.34,3.11,2.46
SP1,2023-10-29,Ath Bilbao,Valencia,2,2,D,1.62,3.8,5.75,,,,,,,1,0,H,1.64,3.96,5.95
SP1,2023-10-29,Ath Madrid,Alaves,2,1,H,1.4,4.75,8.5,,,,,,,2,0,H,1.4,4.96,8.74
SP1,2023-10-30,Granada,Villarreal,2,3,A,3.1,3.5,2.25,,,,,,,2,3,A,3.16,3.62,2.29
SP1,2023-11-03,Las Palmas,Ath Madrid,2,1,H,5.75,3.6,1.65,,,,,,,0,0,D,5.74,3.85,1.68
SP1,2023-11-04,Osasuna,Girona,2,4,A,2.9,3.4,2.4,,,,,,,1,1,D,2.88,3.47,2.51
SP1,2023-11-04,Betis,Mallorca,2,0,H,1.91,3.3,4.5,,,,,,,1,0,H,1.93,3.37,4.52
SP1,2023-11-04,Celta,Sevilla,1,1,D,2.6,3.4,2.7,,,,,,,1,0,H,2.58,3.49,2.79
SP1,2023-11-04,Sociedad,Barcelona,0,1,A,3.1,3.5,2.25,,,,,,,0,0,D,3.37,3.55,2.2
SP1,2023-11-05,Real Madrid,Vallecano,0,0,D,1.29,5.5,12.0,,,,,,,0,0,D,1.27,6.24,10.53
SP1,2023-11-05,Villarreal,Ath Bilbao,2,3,A,2.8,3.6,2.4,,,,,,,0,3,A,3.06,3.58,2.34
SP1,2023-11-05,Alaves,Almeria,1,0,H,1.75,3.75,4.75,,,,,,,0,0,D,1.78,3.8,4.75
SP1,2023-11-05,Valencia,Granada,1,0,H,1.65,4.0,5.0,,,,,,,1,0,H,1.66,4.13,5.24
SP1,2023-11-06,Getafe,Cadiz,1,0,H,1.91,3.1,4.75,,,,,,,0,0,D,1.93,3.19,4.88
SP1,2023-11-10,Ath Bilbao,Celta,4,3,H,1.67,3.8,5.0,,,,,,,2,2,D,1.69,4.17,5.04
SP1,2023-11-11,Almeria,Sociedad,1,3,A,4.75,3.8,1.73,,,,,,,0,0,D,4.83,4.01,1.72
SP1,2023-11-11,Granada,Getafe,1,1,D,2.5,3.1,3.0,,,,,,,1,1,D,2.58,3.16,3.04
SP1,2023-11-11,Osasuna,Las Palmas,1,1,D,1.95,3.4,4.0,,,,,,,0,0,D,2.0,3.25,4.42
SP1,2023-11-11,Real Madrid,Valencia,5,1,H,1.33,5.5,8.5,,,,,,,2,0,H,1.32,5.6,9.7
SP1,2023-11-11,Vallecano,Girona,1,2,A,2.88,3.5,2.4,,,,,,,1,1,D,2.92,3.48,2.48
SP1,2023-11-12,Barcelona,Alaves,2,1,H,1.25,6.0,11.0,,,,,,,0,1,A,1.24,6.51,11.82
SP1,2023-11-12,Ath Madrid,Villarreal,3,1,H,1.36,5.5,7.5,,,,,,,1,1,D,1.38,5.43,7.71
SP1,2023-11-12,Sevilla,Betis,1,1,D,2.05,3.5,3.6,,,,,,,0,0,D,2.17,3.52,3.46
SP1,2023-11-24,Alaves,Granada,3,1,H,1.7,3.6,5.0,,,,,,,2,0,H,1.76,3.74,5.15
SP1,2023-11-25,Vallecano,Barcelona,1,1,D,5.25,4.0,1.65,,,,,,,1,0,H,5.39,4.09,1.65
SP1,2023-11-25,Valencia,Celta,0,0,D,2.2,3.25,3.5,,,,,,,0,0,D,2.19,3.43,3.51
SP1,2023-11-25,Getafe,Almeria,2,1,H,1.65,3.75,5.5,,,,,,,2,1,H,1.68,3.86,5.46
SP1,2023-11-25,Ath Madrid,Mallorca,1,0,H,1.33,5.0,9.5,,,,,,,0,0,D,1.37,4.89,9.37
SP1,2023-11-26,Sociedad,Sevilla,2,1,H,1.75,3.6,4.75,,,,,,,2,0,H,1.76,3.76,4.92
SP1,2023-11-26,Villarreal,Osasuna,3,1,H,2.15,3.5,3.3,,,,,,,0,0,D,2.17,3.49,3.5
SP1,2023-11-26,Cadiz,Real Madrid,0,3,A,6.0,4.5,1.5,,,,,,,0,1,A,6.67,4.68,1.48
SP1,2023-11-26,Betis,Las Palmas,1,0,H,1.7,3.75,5.25,,,,,,,1,0,H,1.65,3.91,5.66
SP1,2023-11-27,Girona,Ath Bilbao,1,1,D,2.25,3.5,3.1,,,,,,,0,0,D,2.32,3.69,3.01
SP1,2023-11-29,Mallorca,Cadiz,1,1,D,1.95,3.2,4.33,,,,,,,1,1,D,1.99,3.21,4.56
SP1,2023-12-01,Las Palmas,Getafe,2,0,H,2.38,2.9,3.4,,,,,,,1,0,H,2.49,2.95,3.48
SP1,2023-12-02,Girona,Valencia,2,1,H,1.7,4.0,4.75,,,,,,,0,0,D,1.71,3.97,5.0
SP1,2023-12-02,Ath Bilbao,Vallecano,4,0,H,1.57,4.2,5.75,,,,,,,1,0,H,1.57,4.32,5.92
SP1,2023-12-02,Real Madrid,Granada,2,0,H,1.17,8.0,15.0,,,,,,,1,0,H,1.16,8.84,14.66
SP1,2023-12-02,Osasuna,Sociedad,1,1,D,3.4,3.25,2.2,,,,,,,1,1,D,3.75,3.24,2.18
SP1,2023-12-03,Barcelona,Ath Madrid,1,0,H,2.0,3.75,3.5,,,,,,,1,0,H,2.05,3.76,3.57
SP1,2023-12-03,Sevilla,Villarreal,1,1,D,2.0,3.6,3.6,,,,,,,0,0,D,2.05,3.73,3.58
SP1,2023-12-03,Almeria,Betis,0,0,D,3.2,3.6,2.2,,,,,,,0,0,D,3.36,3.66,2.16
SP1,2023-12-03,Mallorca,Alaves,0,0,D,2.45,3.0,3.25,,,,,,,0,0,D,2.47,2.99,3.41
SP1,2023-12-04,Celta,Cadiz,1,1,D,1.57,3.8,6.5,,,,,,,0,1,A,1.61,4.13,5.8
SP1,2023-12-08,Getafe,Valencia,1,0,H,2.6,2.9,3.1,,,,,,,0,0,D,2.76,2.88,3.14
SP1,2023-12-09,Alaves,Las Palmas,0,1,A,2.1,3.0,4.2,,,,,,,0,1,A,2.08,3.16,4.2
SP1,2023-12-09,Betis,Real Madrid,1,1,D,4.2,3.8,1.8,,,,,,,0,0,D,4.39,3.92,1.81
SP1,2023-12-09,Villarreal,Sociedad,0,3,A,3.4,3.4,2.1,,,,,,,0,3,A,3.45,3.55,2.16
SP1,2023-12-09,Mallorca,Sevilla,1,0,H,2.75,3.1,2.75,,,,,,,1,0,H,2.69,3.16,2.9
SP1,2023-12-10,Ath Madrid,Almeria,2,1,H,1.22,6.5,12.0,,,,,,,2,0,H,1.19,7.63,13.51
SP1,2023-12-10,Cadiz,Osasuna,1,1,D,2.9,3.1,2.55,,,,,,,1,0,H,2.99,3.14,2.63
SP1,2023-12-10,Barcelona,Girona,2,4,A,1.53,5.0,5.5,,,,,,,1,2,A,1.52,4.9,5.7
SP1,2023-12-11,Vallecano,Celta,0,0,D,2.45,3.1,3.1,,,,,,,0,0,D,2.51,3.31,3.02
SP1,2023-12-11,Granada,Ath Bilbao,1,1,D,5.0,4.0,1.67,,,,,,,0,1,A,4.85,4.16,1.69
SP1,2023-12-15,Osasuna,Vallecano,1,0,H,2.2,3.2,3.5,,,,,,,0,0,D,2.29,3.16,3.63
SP1,2023-12-16,Celta,Granada,1,0,H,1.67,4.0,5.0,,,,,,,1,0,H,1.67,4.1,5.13
SP1,2023-12-16,Ath Bilbao,Ath Madrid,2,0,H,2.45,3.3,2.9,,,,,,,0,0,D,2.45,3.52,2.94
SP1,2023-12-16,Sevilla,Getafe,0,3,A,1.95,3.4,4.2,,,,,,,0,2,A,1.97,3.39,4.32
SP1,2023-12-16,Valencia,Barcelona,1,1,D,5.0,3.8,1.67,,,,,,,0,0,D,5.2,4.06,1.67
SP1,2023-12-17,Almeria,Mallorca,0,0,D,2.7,3.2,2.7,,,,,,,0,0,D,2.66,3.3,2.83
SP1,2023-12-17,Sociedad,Betis,0,0,D,1.7,4.0,5.0,,,,,,,0,0,D,1.7,3.9,5.17
SP1,2023-12-17,Las Palmas,Cadiz,1,1,D,1.91,3.3,4.33,,,,,,,1,0,H,1.96,3.31,4.49
SP1,2023-12-17,Real Madrid,Villarreal,4,1,H,1.29,6.0,9.0,,,,,,,2,0,H,1.29,6.3,9.21
SP1,2023-12-18,Girona,Alaves,3,0,H,1.53,4.0,6.5,,,,,,,2,0,H,1.57,4.38,5.79
SP1,2023-12-19,Vallecano,Valencia,0,1,A,2.2,3.2,3.5,,,,,,,0,0,D,2.24,3.18,3.74
SP1,2023-12-19,Ath Madrid,Getafe,3,3,D,1.45,4.33,7.5,,,,,,,1,0,H,1.48,4.45,7.67
SP1,2023-12-19,Granada,Sevilla,0,3,A,2.8,3.4,2.5,,,,,,,0,2,A,2.96,3.3,2.59
SP1,2023-12-20,Villarreal,Celta,3,2,H,2.4,3.6,2.88,,,,,,,2,0,H,2.42,3.52,2.98
SP1,2023-12-20,Ath Bilbao,Las Palmas,1,0,H,1.36,5.0,7.0,,,,,,,0,0,D,1.39,4.99,8.41
SP1,2023-12-20,Barcelona,Almeria,3,2,H,1.14,8.5,15.0,,,,,,,1,1,D,1.13,10.49,16.19
SP1,2023-12-21,Mallorca,Osasuna,3,2,H,2.3,2.9,3.3,,,,,,,1,1,D,2.42,2.98,3.51
SP1,2023-12-21,Betis,Girona,1,1,D,2.8,3.5,2.38,,,,,,,0,1,A,2.87,3.69,2.42
SP1,2023-12-21,Cadiz,Sociedad,0,0,D,4.75,3.1,1.75,,,,,,,0,0,D,4.8,3.42,1.87
SP1,2023-12-21,Alaves,Real Madrid,0,1,A,5.75,4.0,1.53,,,,,,,0,0,D,5.93,4.26,1.58
SP1,2023-12-23,Ath Madrid,Sevilla,1,0,H,1.53,4.33,5.75,,,,,,,0,0,D,1.54,4.51,6.05
SP1,2024-01-02,Valencia,Villarreal,3,1,H,2.05,3.5,3.6,,,,,,,2,0,H,2.04,3.49,3.9
SP1,2024-01-02,Sociedad,Alaves,1,1,D,1.6,3.75,6.5,,,,,,,0,0,D,1.59,3.9,6.58
SP1,2024-01-02,Getafe,Vallecano,0,2,A,2.38,3.0,3.3,,,,,,,0,1,A,2.42,3.0,3.5
SP1,2024-01-03,Girona,Ath Madrid,4,3,H,2.55,3.6,2.63,,,,,,,3,2,H,2.61,3.55,2.71
SP1,2024-01-03,Granada,Cadiz,2,0,H,2.25,3.1,3.5,,,,,,,1,0,H,2.26,3.19,3.59
SP1,2024-01-03,Celta,Betis,2,1,H,2.4,3.3,3.0,,,,,,,1,1,D,2.47,3.33,3.05
SP1,2024-01-03,Real Madrid,Mallorca,1,0,H,1.2,6.5,15.0,,,,,,,0,0,D,1.23,6.68,12.58
SP1,2024-01-04,Las Palmas,Barcelona,1,2,A,5.5,4.33,1.57,,,,,,,1,0,H,5.82,4.39,1.57
SP1,2024-01-04,Sevilla,Ath Bilbao,0,2,A,3.0,3.3,2.38,,,,,,,0,1,A,3.17,3.24,2.45
SP1,2024-01-04,Osasuna,Almeria,1,0,H,1.7,4.0,4.75,,,,,,,1,0,H,1.71,3.94,5.03
SP1,2024-01-12,Sevilla,Alaves,2,3,A,1.91,3.4,4.2,,,,,,,0,2,A,1.95,3.4,4.52
SP1,2024-01-13,Las Palmas,Villarreal,3,0,H,2.5,3.3,2.8,,,,,,,1,0,H,2.52,3.39,2.94
SP1,2024-01-13,Mallorca,Celta,1,1,D,2.5,3.1,3.0,,,,,,,1,1,D,2.57,3.02,3.2
SP1,2024-01-13,Ath Bilbao,Sociedad,2,1,H,2.0,3.4,3.8,,,,,,,2,0,H,2.02,3.47,4.0
SP1,2024-01-13,Betis,Granada,1,0,H,1.62,4.2,4.75,,,,,,,0,0,D,1.65,4.04,5.49
SP1,2024-01-14,Almeria,Girona,0,0,D,4.5,4.0,1.7,,,,,,,0,0,D,4.71,4.42,1.67
SP1,2024-01-14,Cadiz,Valencia,1,4,A,2.88,3.0,2.7,,,,,,,1,1,D,3.02,2.96,2.75
SP1,2024-01-19,Alaves,Cadiz,1,0,H,1.7,3.5,5.75,,,,,,,0,0,D,1.73,3.51,6.0
SP1,2024-01-20,Vallecano,Las Palmas,0,2,A,1.85,3.3,4.5,,,,,,,0,1,A,1.93,3.42,4.5
SP1,2024-01-20,Villarreal,Mallorca,1,1,D,2.05,3.5,3.6,,,,,,,1,0,H,2.1,3.5,3.68
SP1,2024-01-20,Valencia,Ath Bilbao,1,0,H,3.3,3.3,2.25,,,,,,,0,0,D,3.47,3.46,2.19
SP1,2024-01-20,Celta,Sociedad,0,1,A,3.25,3.0,2.4,,,,,,,0,1,A,3.21,3.08,2.52
SP1,2024-01-21,Real Madrid,Almeria,3,2,H,1.13,10.0,17.0,,,,,,,0,2,A,1.15,9.58,15.8
SP1,2024-01-21,Betis,Barcelona,2,4,A,4.33,3.8,1.8,,,,,,,0,1,A,4.29,4.01,1.81
SP1,2024-01-21,Osasuna,Getafe,3,2,H,2.15,3.0,4.0,,,,,,,2,0,H,2.21,3.11,3.87
SP1,2024-01-21,Girona,Sevilla,5,1,H,1.73,4.0,4.5,,,,,,,3,1,H,1.74,3.93,4.81
SP1,2024-01-22,Granada,Ath Madrid,0,1,A,4.75,3.8,1.7,,,,,,,0,0,D,5.03,4.0,1.7
SP1,2024-01-26,Almeria,Alaves,0,3,A,2.6,3.2,2.8,,,,,,,0,1,A,2.64,3.24,2.9
SP1,2024-01-27,Sociedad,Vallecano,0,0,D,1.67,3.75,5.5,,,,,,,0,0,D,1.67,3.73,5.86
SP1,2024-01-27,Las Palmas,Real Madrid,1,2,A,6.5,4.75,1.45,,,,,,,0,0,D,7.18,4.74,1.45
SP1,2024-01-27,Barcelona,Villarreal,3,5,A,1.36,5.5,8.0,,,,,,,0,1,A,1.35,5.9,7.75
SP1,2024-01-27,Mallorca,Betis,0,1,A,2.3,3.2,3.2,,,,,,,0,1,A,2.39,3.13,3.37
SP1,2024-01-28,Celta,Girona,0,1,A,2.8,3.4,2.5,,,,,,,0,1,A,2.8,3.52,2.55
SP1,2024-01-28,Cadiz,Ath Bilbao,0,0,D,5.5,3.4,1.73,,,,,,,0,0,D,5.11,3.68,1.76
SP1,2024-01-28,Sevilla,Osasuna,1,1,D,2.0,3.4,3.75,,,,,,,1,0,H,2.1,3.37,3.84
SP1,2024-01-28,Ath Madrid,Valencia,2,0,H,1.45,4.33,7.0,,,,,,,1,0,H,1.51,4.47,6.63
SP1,2024-01-29,Getafe,Granada,2,0,H,1.8,3.4,4.75,,,,,,,2,0,H,1.82,3.5,5.01
SP1,2024-01-31,Barcelona,Osasuna,1,0,H,1.33,5.0,10.0,,,,,,,0,0,D,1.32,5.82,9.33
SP1,2024-01-31,Ath Madrid,Vallecano,2,1,H,1.5,4.2,6.5,,,,,,,1,1,D,1.5,4.48,6.83
SP1,2024-02-01,Getafe,Real Madrid,0,2,A,6.0,4.2,1.55,,,,,,,0,1,A,6.44,4.18,1.56
SP1,2024-02-02,Ath Bilbao,Mallorca,4,0,H,1.53,3.9,7.0,,,,,,,2,0,H,1.56,4.0,7.13
SP1,2024-02-03,Valencia,Almeria,2,1,H,1.65,3.75,5.5,,,,,,,2,0,H,1.67,3.97,5.35
SP1,2024-02-03,Granada,Las Palmas,1,1,D,2.3,3.2,3.3,,,,,,,1,0,H,2.32,3.23,3.41
SP1,2024-02-03,Alaves,Barcelona,1,3,A,4.33,3.6,1.85,,,,,,,0,1,A,4.31,3.71,1.87
SP1,2024-02-03,Girona,Sociedad,0,0,D,2.1,3.4,3.5,,,,,,,0,0,D,2.19,3.42,3.52
SP1,2024-02-04,Osasuna,Celta,0,3,A,2.38,3.1,3.3,,,,,,,0,2,A,2.38,3.16,3.36
SP1,2024-02-04,Villarreal,Cadiz,0,0,D,1.62,4.0,5.5,,,,,,,0,0,D,1.66,4.02,5.4
SP1,2024-02-04,Betis,Getafe,1,1,D,1.91,3.4,4.2,,,,,,,1,1,D,1.9,3.45,4.57
SP1,2024-02-04,Real Madrid,Ath Madrid,1,1,D,1.73,4.0,4.5,,,,,,,1,0,H,1.78,4.06,4.36
SP1,2024-02-05,Vallecano,Sevilla,1,2,A,2.15,3.3,3.5,,,,,,,1,2,A,2.18,3.36,3.61
SP1,2024-02-09,Cadiz,Betis,0,2,A,3.0,3.0,2.6,,,,,,,0,1,A,3.12,2.97,2.7
SP1,2024-02-10,Las Palmas,Valencia,2,0,H,2.75,3.0,2.9,,,,,,,0,0,D,2.84,2.91,2.97
SP1,2024-02-10,Alaves,Villarreal,1,1,D,2.2,3.4,3.3,,,,,,,1,1,D,2.24,3.42,3.4
SP1,2024-02-10,Sociedad,Osasuna,0,1,A,1.85,3.2,5.0,,,,,,,0,0,D,1.89,3.21,5.12
SP1,2024-02-10,Real Madrid,Girona,4,0,H,1.45,5.0,6.0,,,,,,,2,0,H,1.45,5.12,6.54
SP1,2024-02-11,Sevilla,Ath Madrid,1,0,H,3.5,3.5,2.05,,,,,,,1,0,H,3.6,3.64,2.08
SP1,2024-02-11,Barcelona,Granada,3,3,D,1.22,7.5,10.0,,,,,,,1,1,D,1.2,7.83,12.33
SP1,2024-02-11,Getafe,Celta,3,2,H,2.2,3.1,3.6,,,,,,,2,0,H,2.24,3.14,3.71
SP1,2024-02-11,Mallorca,Vallecano,2,1,H,2.3,3.0,3.4,,,,,,,0,0,D,2.42,2.97,3.54
SP1,2024-02-12,Almeria,Ath Bilbao,0,0,D,4.33,4.0,1.73,,,,,,,0,0,D,4.64,3.99,1.76
SP1,2024-02-16,Villarreal,Getafe,1,1,D,1.95,3.5,3.8,,,,,,,0,1,A,2.02,3.58,3.93
SP1,2024-02-17,Ath Madrid,Las Palmas,5,0,H,1.5,4.75,6.5,,,,,,,2,0,H,1.48,4.58,6.96
SP1,2024-02-17,Osasuna,Cadiz,2,0,H,1.75,3.3,5.5,,,,,,,0,0,D,1.8,3.41,5.36
SP1,2024-02-17,Celta,Barcelona,1,2,A,3.8,3.8,1.85,,,,,,,0,1,A,4.09,3.88,1.88
SP1,2024-02-17,Valencia,Sevilla,0,0,D,2.25,3.3,3.3,,,,,,,0,0,D,2.29,3.28,3.44
SP1,2024-02-18,Vallecano,Real Madrid,1,1,D,6.0,3.75,1.62,,,,,,,1,1,D,5.43,4.12,1.64
SP1,2024-02-18,Granada,Almeria,1,1,D,2.1,3.5,3.4,,,,,,,0,1,A,2.19,3.51,3.43
SP1,2024-02-18,Mallorca,Sociedad,1,2,A,3.4,2.8,2.5,,,,,,,1,1,D,3.4,2.83,2.6
SP1,2024-02-18,Betis,Alaves,0,0,D,2.1,3.3,3.75,,,,,,,0,0,D,2.15,3.31,3.75
SP1,2024-02-19,Ath Bilbao,Girona,3,2,H,1.91,3.6,4.0,,,,,,,1,0,H,1.94,3.79,3.88
SP1,2024-02-23,Sociedad,Villarreal,1,3,A,1.73,3.6,5.0,,,,,,,0,1,A,1.72,3.84,5.25
SP1,2024-02-24,Barcelona,Getafe,4,0,H,1.4,5.0,7.0,,,,,,,1,0,H,1.42,5.11,7.29
SP1,2024-02-24,Almeria,Ath Madrid,2,2,D,4.75,4.0,1.7,,,,,,,1,1,D,4.55,4.02,1.76
SP1,2024-02-24,Alaves,Mallorca,1,1,D,1.91,3.0,5.0,,,,,,,0,0,D,1.96,3.09,4.98
SP1,2024-02-25,Cadiz,Celta,2,2,D,3.1,3.0,2.5,,,,,,,0,1,A,3.15,3.04,2.58
SP1,2024-02-25,Real Madrid,Sevilla,1,0,H,1.29,6.0,9.0,,,,,,,0,0,D,1.32,6.02,8.92
SP1,2024-02-25,Betis,Ath Bilbao,3,1,H,3.6,3.1,2.2,,,,,,,2,1,H,3.63,3.27,2.21
SP1,2024-02-25,Las Palmas,Osasuna,1,1,D,2.38,2.9,3.5,,,,,,,0,0,D,2.44,3.03,3.42
SP1,2024-02-26,Girona,Vallecano,3,0,H,1.65,4.2,4.75,,,,,,,0,0,D,1.68,4.15,5.01
SP1,2024-03-01,Celta,Almeria,1,0,H,1.85,3.6,4.2,,,,,,,0,0,D,1.88,3.78,4.29
SP1,2024-03-02,Sevilla,Sociedad,3,2,H,2.6,3.0,3.0,,,,,,,2,1,H,2.64,3.02,3.09
SP1,2024-03-02,Vallecano,Cadiz,1,1,D,1.8,3.3,5.25,,,,,,,0,0,D,1.84,3.32,5.25
SP1,2024-03-02,Getafe,Las Palmas,3,3,D,2.0,3.1,4.33,,,,,,,3,1,H,2.05,3.2,4.27
SP1,2024-03-02,Valencia,Real Madrid,2,2,D,5.25,3.8,1.67,,,,,,,2,1,H,5.48,3.96,1.66
SP1,2024-03-03,Ath Bilbao,Barcelona,0,0,D,2.88,3.5,2.4,,,,,,,0,0,D,2.94,3.54,2.43
SP1,2024-03-03,Villarreal,Granada,5,1,H,1.65,4.0,5.0,,,,,,,3,0,H,1.65,4.33,5.04
SP1,2024-03-03,Ath Madrid,Betis,2,1,H,1.57,4.2,5.75,,,,,,,2,0,H,1.58,4.36,5.73
SP1,2024-03-03,Mallorca,Girona,1,0,H,3.25,3.2,2.3,,,,,,,1,0,H,3.27,3.3,2.35
SP1,2024-03-04,Osasuna,Alaves,1,0,H,2.38,3.1,3.25,,,,,,,0,0,D,2.44,3.05,3.38
SP1,2024-03-08,Barcelona,Mallorca,1,0,H,1.44,4.75,6.5,,,,,,,0,0,D,1.47,4.68,7.38
SP1,2024-03-09,Valencia,Getafe,1,0,H,2.0,3.2,4.2,,,,,,,1,0,H,2.0,3.15,4.62
SP1,2024-03-09,Cadiz,Ath Madrid,2,0,H,4.75,3.6,1.73,,,,,,,1,0,H,4.96,3.76,1.76
SP1,2024-03-09,Granada,Sociedad,2,3,A,4.5,3.3,1.85,,,,,,,2,1,H,4.45,3.5,1.91
SP1,2024-03-09,Girona,Osasuna,2,0,H,1.62,4.2,5.25,,,,,,,1,0,H,1.62,4.2,5.54
SP1,2024-03-10,Alaves,Vallecano,1,0,H,2.15,3.1,3.75,,,,,,,1,0,H,2.2,3.1,3.89
SP1,2024-03-10,Las Palmas,Ath Bilbao,0,2,A,4.0,3.3,2.0,,,,,,,0,1,A,4.14,3.38,2.01
SP1,2024-03-10,Real Madrid,Celta,4,0,H,1.3,6.0,8.0,,,,,,,1,0,H,1.29,6.13,10.04
SP1,2024-03-10,Betis,Villarreal,2,3,A,2.05,3.5,3.4,,,,,,,2,1,H,2.08,3.66,3.59
SP1,2024-03-11,Almeria,Sevilla,2,2,D,3.1,3.3,2.38,,,,,,,1,0,H,3.11,3.36,2.42
SP1,2024-03-15,Sociedad,Cadiz,2,0,H,1.5,4.0,8.5,,,,,,,1,0,H,1.48,4.15,8.55
SP1,2024-03-16,Mallorca,Granada,1,0,H,1.83,3.3,5.0,,,,,,,0,0,D,1.84,3.43,5.0
SP1,2024-03-16,Osasuna,Real Madrid,2,4,A,5.75,4.2,1.55,,,,,,,1,2,A,6.12,4.36,1.55
SP1,2024-03-16,Getafe,Girona,1,0,H,3.1,3.5,2.25,,,,,,,1,0,H,3.13,3.56,2.31
SP1,2024-03-16,Ath Bilbao,Alaves,2,0,H,1.55,3.75,7.0,,,,,,,2,0,H,1.55,4.08,6.75
SP1,2024-03-17,Sevilla,Celta,1,2,A,2.0,3.4,3.75,,,,,,,1,0,H,2.03,3.45,4.05
SP1,2024-03-17,Las Palmas,Almeria,0,1,A,1.95,3.5,4.0,,,,,,,0,1,A,1.92,3.65,4.18
SP1,2024-03-17,Villarreal,Valencia,1,0,H,2.05,3.5,3.6,,,,,,,0,0,D,2.13,3.49,3.61
SP1,2024-03-17,Vallecano,Betis,2,0,H,2.5,3.25,3.0,,,,,,,1,0,H,2.51,3.31,3.0
SP1,2024-03-17,Ath Madrid,Barcelona,0,3,A,2.38,3.6,2.8,,,,,,,0,1,A,2.42,3.66,2.89
SP1,2024-03-29,Cadiz,Granada,1,0,H,2.0,3.3,4.2,,,,,,,0,0,D,2.02,3.37,4.23
SP1,2024-03-30,Barcelona,Las Palmas,1,0,H,1.25,6.5,10.0,,,,,,,0,0,D,1.27,6.49,10.02
SP1,2024-03-30,Valencia,Mallorca,0,0,D,2.05,3.0,4.2,,,,,,,0,0,D,2.09,2.99,4.52
SP1,2024-03-30,Getafe,Sevilla,0,1,A,2.55,3.1,3.0,,,,,,,0,1,A,2.54,3.19,3.07
SP1,2024-03-30,Almeria,Osasuna,0,3,A,2.63,3.2,2.8,,,,,,,0,2,A,2.63,3.25,2.89
SP1,2024-03-31,Celta,Vallecano,0,0,D,1.95,3.3,4.0,,,,,,,0,0,D,1.97,3.4,4.29
SP1,2024-03-31,Girona,Betis,3,2,H,1.75,3.8,4.75,,,,,,,1,1,D,1.79,3.98,4.4
SP1,2024-03-31,Alaves,Sociedad,0,1,A,3.5,2.9,2.38,,,,,,,0,0,D,3.48,2.98,2.44
SP1,2024-03-31,Real Madrid,Ath Bilbao,2,0,H,1.53,4.33,6.0,,,,,,,1,0,H,1.57,4.36,5.87
SP1,2024-04-01,Villarreal,Ath Madrid,1,2,A,2.9,3.75,2.25,,,,,,,0,1,A,2.99,3.72,2.32
SP1,2024-04-04,Granada,Valencia,0,1,A,3.4,3.1,2.3,,,,,,,0,0,D,3.37,3.23,2.34
SP1,2024-04-12,Betis,Celta,2,1,H,2.1,3.4,3.5,,,,,,,0,0,D,2.12,3.5,3.7
SP1,2024-04-13,Cadiz,Barcelona,0,1,A,4.33,3.6,1.83,,,,,,,0,1,A,4.43,3.5,1.91
SP1,2024-04-13,Mallorca,Real Madrid,0,1,A,5.0,3.6,1.75,,,,,,,0,0,D,5.09,3.68,1.76
SP1,2024-04-13,Vallecano,Getafe,0,0,D,2.2,3.0,3.7,,,,,,,0,0,D,2.26,3.07,3.77
SP1,2024-04-13,Ath Madrid,Girona,3,1,H,1.91,3.6,3.8,,,,,,,2,1,H,1.97,3.88,3.71
SP1,2024-04-14,Las Palmas,Sevilla,0,2,A,2.7,3.2,2.7,,,,,,,0,1,A,2.8,3.11,2.83
